user_id,mss_length,maturity_store_segment
1354894,179,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354895,193,"[""1279"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354896,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354897,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354898,150,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8"",""A15""]"
1354899,171,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354900,193,"[""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354901,200,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354902,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1958"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354903,199,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354905,207,"[""1278"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354906,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354907,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354908,165,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354909,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354910,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354911,144,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354912,178,"[""1496"",""1613"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""279"",""A4"",""A8""]"
1354913,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354914,179,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2076"",""2167"",""2237"",""2282"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354915,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354916,235,"[""1282"",""1496"",""1627"",""1657"",""1658"",""1660"",""1661"",""1662"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354917,199,"[""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""279"",""A4"",""A9""]"
1354918,179,"[""1282"",""1496"",""1606"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354920,206,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354921,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354922,185,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354923,200,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354924,221,"[""1482"",""1496"",""1627"",""1657"",""1658"",""1660"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354925,179,"[""1282"",""1496"",""1606"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354926,179,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354927,165,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354928,200,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354929,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354930,208,"[""1282"",""1496"",""1627"",""1658"",""1660"",""1661"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1987"",""2013"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A10""]"
1354931,235,"[""1282"",""1496"",""1627"",""1657"",""1658"",""1660"",""1661"",""1662"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354932,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354933,206,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354934,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1958"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354935,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354936,171,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354937,172,"[""1496"",""1608"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354938,179,"[""1281"",""1496"",""1615"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354939,172,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1960"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354940,200,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354941,200,"[""1279"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354942,157,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354943,180,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1987"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2495"",""2708"",""2726"",""A4"",""A10""]"
1354944,179,"[""1282"",""1496"",""1606"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354945,179,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354946,190,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A3"",""A4"",""A9"",""A15""]"
1354947,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354948,171,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354949,221,"[""1496"",""1627"",""1658"",""1660"",""1661"",""1662"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354950,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1959"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354951,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354952,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354953,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354954,200,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354955,158,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354956,144,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354957,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1959"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354958,60,"[""1282"",""1496"",""2270"",""2291"",""2292"",""2708"",""2726"",""A4"",""A8""]"
1354959,46,"[""1496"",""2291"",""2292"",""2708"",""2726"",""A4"",""A8""]"
1354960,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354961,185,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354962,178,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354963,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354964,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1964"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354965,179,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354966,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354967,144,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354968,179,"[""1278"",""1496"",""1609"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354969,179,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354970,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1964"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354971,165,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354972,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354973,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354974,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1958"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354975,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354976,179,"[""1282"",""1496"",""1606"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354977,200,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354978,157,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354979,193,"[""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354983,179,"[""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354984,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1957"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2282"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354985,200,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354986,158,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A10"",""A15""]"
1354987,171,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9"",""A15""]"
1354988,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354989,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2461"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354990,193,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2282"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354991,179,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354992,172,"[""1496"",""1603"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354993,165,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1958"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354994,172,"[""1496"",""1603"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354995,179,"[""1279"",""1496"",""1617"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354996,165,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2076"",""2167"",""2237"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A9""]"
1354997,179,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2076"",""2167"",""2237"",""2270"",""2283"",""2291"",""2457"",""2495"",""2708"",""2726"",""A4"",""A8""]"
1354998,172,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2291"",""2457"",""2461"",""2465"",""2480"",""2495"",""2708"",""2726"",""A4"",""A9""]"
